Gene_Symbol	Selected_Probe_ID	GSM249671	GSM249672	GSM249673	GSM249674	GSM249675	GSM249676	GSM249677	GSM249678	GSM249679	GSM249680
KANSL3	224318_s_at	8.302971266	7.456000191	7.95433367	8.251902612	8.290941882	7.489378302	7.419859569	8.482408963	8.016662804	7.947637299
KARS	200840_at	10.11463687	9.25751951	10.39192115	9.509948281	9.524135203	8.97364562	9.666186951	9.692736353	8.326943089	8.912983136
KAT2A	202182_at	5.725058988	6.00117223	4.944946524	4.749851358	4.47475894	5.034939167	5.163982721	4.459951375	5.850827003	5.312947309
KAT2B	203845_at	4.182062199	4.757909826	6.886320608	6.686152372	4.855240401	6.726398274	7.058809359	6.754198584	4.715663499	5.303794972
KAT5	209192_x_at	7.042775896	4.532520105	3.947618029	3.975799762	3.729926031	3.369753623	4.515345054	3.992716243	5.715711669	5.201666372
KAT6A	202423_at	9.938569329	7.86700066	8.15830375	8.160499016	9.20870691	7.752876715	8.89288699	8.400247683	8.716056715	8.798121607
KAT6B	212462_at	7.272753864	6.374916621	7.784184831	6.996528484	7.395919159	7.061258019	7.997473201	7.210875611	7.187309976	6.395359159
KAT7	200049_at	5.956572108	4.958295488	6.454123283	6.198730319	6.878542139	5.505365486	5.13866866	6.599596232	6.869773006	6.953445942
KAT8	221820_s_at	7.083333595	5.602097698	5.584589536	5.56799072	4.15265897	5.854295502	4.869158783	5.063898911	6.328704438	5.563757265
KATNA1	205526_s_at	5.893612928	6.221514901	5.97940354	6.300555981	6.405175899	6.958286167	6.178110662	6.665338886	6.458939527	5.291677233
KATNAL1	227713_at	5.503094998	6.902700978	5.505612284	7.65837836	6.890764488	6.404374994	5.790587068	7.055464844	5.243538968	6.815339256
KATNAL2	1554234_at	4.232629761	3.907250728	4.382767111	4.164666462	4.449965925	3.312856051	3.605638704	3.583879979	5.286623572	4.228858915
KATNB1	203162_s_at	7.760512409	5.988793559	6.752952029	6.559426832	6.077504164	5.063448043	6.524070069	5.990994164	6.014698671	6.172263104
KATNBL1	222745_s_at	6.802614185	7.399174867	8.254307281	8.113854578	7.427854494	7.528884186	8.23713577	8.01694819	6.374647493	6.647487538
KAZALD1	217511_at	6.584029177	5.591344657	4.852035329	4.768320935	8.091694619	6.811267633	4.725050786	4.716103936	6.917079109	5.223689958
KAZN	213478_at	8.28015649	4.986563074	7.875397313	6.301693956	7.699623529	6.347878625	6.240622604	4.918605702	8.391252282	6.200485572
KB-1000E4.2	1560979_a_at	1.813221466	2.194004596	1.525919119	1.881140325	1.811503572	2.278727199	1.745800445	1.536512656	1.956657833	1.910273044
KB-1410C5.2	244643_at	2.693988895	1.754400018	1.932742819	1.754400018	2.043948842	2.181436589	1.510003468	2.006392688	1.912027111	2.123521413
KB-1568E2.1	1555344_at	1.213025172	1.170607435	1.425318196	1.208996738	1.372268792	1.500744603	1.261572026	1.59624094	1.789350469	1.219715822
KB-1836B5.1	1569724_at	2.240660059	3.001810514	1.840714277	2.449984057	2.860712194	2.564918518	2.597669395	2.775684166	2.331785878	2.236274291
KB-431C1.4	1555888_at	4.610972006	5.084883311	6.753777118	5.173538567	5.991315546	5.514714316	6.459387045	4.843476169	5.425280819	4.570926233
KB-431C1.5	1568903_at	4.371365202	4.161846748	5.134766324	4.096924484	4.319891568	3.997274874	5.341502406	4.245730493	4.154123596	3.899258028
KBTBD11	204301_at	2.293257857	2.264133652	3.899607675	3.173441171	2.386637275	2.671448143	2.277615313	3.406965847	2.411585612	2.435493342
KBTBD12	244771_at	5.72763074	2.463431431	3.479174643	1.611265965	2.165084945	2.135146131	2.597669395	2.165084945	1.886497203	2.000084361
KBTBD2	212447_at	9.683495501	9.397572011	8.576064571	9.282668514	10.21918282	9.499721143	9.349181493	9.687590316	8.82703915	9.648679654
KBTBD3	228777_at	6.361979256	4.750183657	7.185875755	5.825677143	6.531052661	6.163323022	6.578897069	6.165356475	5.08346405	5.067380634
KBTBD4	218569_s_at	5.572826463	3.72002306	4.630194664	4.860338952	5.133120046	4.389438612	5.826810509	5.346330289	5.020968634	4.077774212
KBTBD4 /// PTPMT1	218570_at	6.514336663	5.584985468	6.309362188	6.595641265	6.25276077	6.660934575	7.129177244	6.374205259	5.490104341	5.387320159
KBTBD6	226479_at	7.232528061	4.830470705	7.199287635	6.833348957	7.684648	6.381860683	5.78058535	6.501563629	6.967560791	6.379103557
KBTBD7	229298_at	6.422653417	5.494411771	7.14918981	6.247529754	7.567979886	6.256499825	5.646885413	6.319892818	7.119222305	5.843990846
KBTBD8	239835_at	1.746461285	2.011242249	1.833438737	4.095424644	2.937272702	1.967722279	1.565889745	2.583483337	2.214032973	1.909807103
KCMF1	217938_s_at	10.36882348	9.984432322	10.50797256	10.06923973	10.56301104	10.21879226	10.90022017	10.32277154	10.52472033	10.2197086
KCNA1	230849_at	2.206619496	3.883834852	1.792118611	5.066656621	2.396728685	2.309865227	2.953157193	4.687484581	1.974095265	2.860134967
KCNA10	208560_at	3.908564275	4.154256353	3.746711345	3.492826767	3.632249091	3.788163521	3.583785945	3.402327035	3.835210025	3.775778714
KCNA2	239118_at	1.734870796	1.901054065	1.897088948	1.991952083	2.931245767	1.775641988	1.500994689	2.421175992	1.871215925	1.845958865
KCNA3	207237_at	2.670496354	2.96856333	1.997304831	2.411782243	2.319983357	2.882925894	2.19838918	4.653281375	2.516917819	4.340474474
KCNA4	207248_at	2.232590707	3.030323229	2.333808311	2.303274897	2.290246863	2.206662852	2.062681275	2.392588037	2.545430801	2.423492735
KCNA5	206762_at	2.513431129	3.416233423	3.162901198	3.781605753	3.399226706	2.86836614	2.845800455	3.496336376	2.650668091	3.395695559
KCNA6	1553347_s_at	3.023737122	3.284305407	3.460478722	4.329654643	2.040821711	2.298902395	2.712869878	2.712869878	2.887580971	3.671514724
KCNA7	232936_at	2.581781164	2.879984037	2.649354049	2.845900601	2.576544485	3.109588941	2.581781164	2.534522265	3.340596722	2.619652067
KCNAB1	210078_s_at	4.769356805	5.289421189	4.80772265	5.24436708	5.233096129	6.39619212	4.7393041	5.568432804	5.000046624	6.400332817
KCNAB2	203402_at	5.924827299	6.329542615	5.358859774	5.44682138	4.489461962	6.677987646	5.260162917	5.633688198	5.795997814	6.179141325
KCNAB3	221413_at	3.245745278	3.585429669	3.190473818	2.808680307	3.218627563	2.953202011	3.016853644	2.918294751	3.366014673	2.930522493
KCNB1	211006_s_at	1.899204423	2.637734622	3.474567496	2.381120891	3.601569603	3.885530037	2.456547298	2.055874974	5.71019611	3.651816299
KCNB2	208123_at	4.431435855	2.923681327	2.798686284	2.280184632	2.723141824	2.431549853	3.537928439	2.624639261	2.77166563	2.610544888
KCNC1	230547_at	1.802711939	1.783866494	2.558595868	1.850175023	4.631713317	3.939574671	2.156070488	1.672309296	2.025711968	2.481137505
KCNC2	222289_at	4.422047373	5.278484724	4.07844566	3.959072153	4.314361548	4.506718588	4.714747508	3.851552867	5.306461523	4.667170834
KCNC3	243893_at	4.592808526	4.355387415	5.361977385	3.423837922	5.926401632	4.250154765	3.720252824	3.843664043	4.497937825	3.709154397
KCNC4	228436_at	3.41190088	4.144366899	3.270092769	3.118180092	3.475863637	4.035437423	3.648917131	3.510764216	4.798165764	4.43164741
KCND1	206842_at	3.56567702	3.74413908	3.395695559	3.554051791	3.660310961	3.687417157	3.124367392	4.158018128	3.646762962	3.444201705
KCND2	207103_at	3.304195199	3.43895322	4.266109479	5.218927819	2.708727414	5.018091694	3.954694576	5.385571931	1.783683643	4.619797442
KCND3	211827_s_at	4.12524659	4.685255529	4.667444793	4.772399228	6.287651941	4.480273925	4.478918544	4.623626037	6.045285724	5.908140941
KCNE1	236407_at	1.731154951	2.139749573	3.107061555	1.480680171	2.171922845	3.685121063	1.887587467	1.720836594	4.55423983	5.543981389
KCNE1L	220010_at	2.218934829	3.222593651	2.167639363	2.629723197	2.734914346	2.549161045	2.501135625	2.167639363	3.007586242	2.376697239
KCNE2	221095_s_at	4.158843611	3.655537402	4.44596467	3.699791146	3.548097123	3.193205429	4.248646778	3.126692965	4.384883742	2.894417142
KCNE3	227647_at	6.665041146	6.690035346	7.939893835	6.165693888	5.366340675	6.884957543	7.22331283	6.716350225	4.114982505	6.034568397
KCNE4	222379_at	2.609463876	8.026971071	4.648100102	9.631024463	2.115014887	6.446126847	3.550217313	8.123251392	2.418017902	8.344125398
KCNF1	210263_at	4.333550899	5.475106257	4.521243501	4.638397963	4.807618462	4.600607607	4.599045632	4.605716754	5.291467691	5.169140274
KCNG1	214595_at	4.898535171	4.981307703	4.117453255	4.430270347	5.637370153	4.555881409	4.965655088	4.631400116	6.037137776	4.560002814
KCNG2	208550_x_at	4.244614166	4.927045598	4.719391045	4.378164063	4.813835801	4.693031224	4.285388021	4.139080964	5.216470312	4.983760094
KCNG3	1552897_a_at	2.329341753	1.635591653	1.728163043	1.444846171	1.402738067	1.702940411	2.195772815	1.84977107	1.52688993	1.367493424
KCNG4	1552598_at	1.764747772	2.259256177	2.060086602	2.323849297	2.025693186	2.444207469	1.87990966	1.982993445	2.251049996	2.215026956
KCNH1	207635_s_at	2.794257287	3.722806705	2.515796109	3.225837663	2.260105499	2.259256177	2.345835523	2.497280758	3.74413908	2.650623682
KCNH2	205262_at	3.74088075	4.459851522	3.757660312	3.582445827	4.199081713	3.602218624	5.141189406	3.593694476	4.539906165	3.976421645
KCNH3	223726_at	5.211952157	4.938314384	4.981627161	4.717626915	4.871299913	4.952797297	4.920315682	4.513259252	5.07414965	4.852030351
KCNH4	220802_at	3.977734157	4.514067182	3.61609115	3.944202966	3.959283232	4.400493841	3.84858517	4.095919971	4.236182969	4.155105916
KCNH5	1555304_a_at	3.017762659	3.146702399	2.830249045	3.087953915	2.385658156	3.460683944	3.357415802	3.093615642	3.116140661	3.051049928
KCNH6	221023_s_at	3.356849903	3.983521881	3.035397377	3.592623873	3.179026804	3.22023357	3.440761415	3.21195045	3.572537571	3.432440618
KCNH7	224099_at	2.128751418	2.241395977	2.835740028	2.247234118	2.571330802	2.523303923	2.576593613	2.075412791	2.451042746	2.139194097
KCNH8	1552742_at	1.232594143	1.51697644	2.0074628	1.708860084	3.608623802	1.889293432	2.333321939	1.739785901	1.965762082	0.969963564
KCNIP1	221307_at	2.102397587	2.443353748	2.54540287	3.69986066	4.763788832	3.396637926	2.431981291	3.325470161	2.291139684	3.13087092
KCNIP2	223727_at	5.562063484	4.56455016	3.83142392	4.571271105	5.054098456	4.877204642	4.023646776	4.044093869	6.312590524	5.794415007
KCNIP2-AS1	237266_at	3.312021454	4.357565936	2.989105066	3.017435981	2.980130911	3.201553154	3.030323229	2.933790523	3.642243014	3.085105859
KCNIP3	231774_at	5.226067416	6.001373377	4.926440127	4.873352509	5.123170839	5.531230669	4.775970168	4.975797361	5.415426696	5.371016577
KCNIP4	236783_at	2.418030449	3.002898439	4.785351453	2.685383764	3.823792385	3.045123536	6.68821319	4.202012059	2.613993649	3.179074693
KCNJ1	210402_at	1.433712927	2.463431431	1.908192315	1.604271785	1.366544704	1.804477016	1.602606454	1.449763691	1.611265965	1.996299624
KCNJ10	228581_at	2.544755519	2.566322985	2.917925308	1.986100656	2.243153557	3.187929433	3.036824263	6.12387267	3.659857616	2.335877563
KCNJ11	231740_at	2.646240326	2.83673336	2.726835811	1.611265965	2.59327696	2.065666309	2.68989091	2.497280758	2.54791546	2.03313683
KCNJ12 /// KCNJ18 /// LOC100996843	232289_at	4.927387939	5.695027519	4.920117214	5.255854911	5.011726772	3.578286072	3.171806829	3.656807477	6.566763306	4.417571436
KCNJ13	210179_at	2.811827516	3.863368973	3.556556449	2.99076119	5.605956768	5.646949484	4.198756934	4.053191254	3.863388671	3.622522007
KCNJ14	220776_at	3.428022925	3.844946777	3.450876958	3.425954525	3.662412306	3.458489942	3.029104972	3.538342365	3.450876958	3.552126366
KCNJ15	210119_at	3.932950828	4.008496243	4.625894289	5.508664113	3.166791624	4.935664856	4.548096005	6.107916726	5.652445513	4.627067207
KCNJ16	219564_at	4.340799891	2.745489358	3.655810763	3.861412767	5.453549192	5.662652869	5.395251133	4.308693442	5.313920337	4.93817605
KCNJ2	206765_at	3.378647862	7.125164492	6.208542599	6.858627861	3.52624786	7.004587233	5.892637971	6.721382739	4.727773463	5.583050517
KCNJ2-AS1	1558234_at	2.19427972	2.556235268	1.94116962	2.003859356	2.096387829	2.053631044	2.186047249	1.987756736	4.358484792	2.391068673
KCNJ3	207141_s_at	2.008783814	1.359552811	1.480803072	1.528325595	1.833889428	1.695684646	2.114233493	1.871962264	1.673013851	1.724426128
KCNJ4	208359_s_at	4.728759063	3.319686495	3.772600373	3.012668158	2.797837306	3.126692965	9.07364716	8.259507558	3.758875941	3.06401285
KCNJ5	208404_x_at	5.444667827	5.900922084	5.404328291	5.253279973	5.291014953	5.799470633	5.403692557	5.809199128	6.318027312	6.267897937
KCNJ6	210454_s_at	1.961836577	2.875715252	1.362949145	1.904505942	1.963534645	2.112370511	1.310624644	2.017856451	1.767695194	1.543148875
KCNJ8	205304_s_at	4.21598315	8.027133542	6.397492888	7.968038428	4.635413719	7.248442303	5.710179472	8.525745145	3.523103485	8.134014955
KCNJ9	244113_at	3.242556753	3.254522675	2.815033755	3.358137005	3.708886374	3.120968032	3.048583629	3.036617707	3.229573984	2.992404926
KCNK1	204679_at	6.452218718	4.933749649	6.773774546	6.075121695	6.527508642	6.147191489	6.527774907	6.085519737	6.247886826	6.186356968
KCNK10	220727_at	3.723953751	4.478173584	3.543266981	3.527227777	3.794872838	3.775788684	3.49417643	4.183369282	3.662412306	3.783727986
KCNK12	220448_at	2.651502629	2.92852543	2.520654159	2.891745665	3.062758562	3.036361511	3.424722358	2.678346913	2.972742775	3.002235365
KCNK13	221325_at	2.715786548	2.657606619	2.614263905	2.578182782	2.479582205	2.259256177	2.468163005	1.87857757	2.508705554	2.274396499
KCNK15	220540_at	4.560186508	2.128271525	5.151073988	2.150242632	4.574899623	3.884802229	5.588679026	3.382634407	4.798812502	3.072074107
KCNK16	234554_at	4.052228086	4.496124337	3.415120937	4.148485254	4.058749727	4.499555505	3.829242938	4.050449311	4.464133866	3.732517269
KCNK17	224049_at	2.642974179	3.331674569	2.458100193	2.799010116	2.465678764	2.840502669	2.550826875	2.543083068	2.917124054	2.646465494
KCNK2	210261_at	2.259256177	3.430491002	3.173798753	5.629279983	2.499369695	5.196077697	3.027881768	4.226977658	4.694428992	6.662453106
KCNK3	228127_at	4.54269458	4.885189133	4.309989258	4.090800299	4.627620653	4.665555973	4.16610907	4.323664669	5.328619257	4.08677781
KCNK4	224552_s_at	3.312778191	4.025050583	3.023414233	3.159828667	2.962366975	3.483491389	3.326740433	3.401179894	3.817832744	3.454951204
KCNK5	219615_s_at	6.159261108	4.717649244	4.126125208	3.211382955	4.870112179	3.827052529	4.668891314	2.873948595	7.01363769	4.47104946
KCNK6	223658_at	3.639451082	5.841511772	3.801539896	5.918215186	4.246952419	3.697545163	5.433836972	6.738097874	5.373370606	6.431407453
KCNK7	224008_s_at	2.882753698	3.582252933	3.203943404	2.982430392	3.143697752	3.126692965	3.252302602	3.039904601	3.566279312	3.072231379
KCNK9	238870_at	3.702716081	3.344430204	2.504082384	2.377878749	5.785341898	4.002834099	2.719371858	2.661087575	3.000389205	2.50862269
KCNMA1	221583_s_at	6.841243185	7.759981573	5.603311272	6.927760544	8.744116146	8.291945873	3.4481886	7.330155935	7.905084595	7.824170323
KCNMB1	1554710_at	1.937283264	3.269993419	2.241604715	2.507162394	2.613692852	3.492309952	2.569440725	2.482559866	2.006886617	2.218936698
KCNMB2	223823_at	4.636411589	2.338372473	5.3941033	3.368953561	8.197510669	5.860109813	4.630132443	2.742993269	3.656696525	2.281934092
KCNMB3	221125_s_at	4.277787074	4.155374742	4.232844827	3.750084335	5.331895092	4.041400934	4.413323694	4.173157432	4.835825858	4.394666576
KCNMB4	222857_s_at	5.580845518	5.855624771	3.947618029	6.504649202	3.443473701	4.08053337	7.480597707	6.559037654	4.861739926	4.84832537
KCNN1	206231_at	3.74413908	4.584370318	3.491041946	3.537928439	3.615035095	3.765004246	3.684947584	3.700782799	3.745832838	3.407547336
KCNN2	220116_at	2.522112118	2.144801601	2.125443558	2.844208405	2.100067454	3.930652728	2.638821764	2.688814806	2.678618354	1.994925638
KCNN3	205902_at	3.750989093	4.073371305	4.169676516	3.583548113	5.453679917	4.120059986	4.255939018	4.542218236	4.66519837	5.310750223
KCNN4	204401_at	5.995544855	6.267951195	5.544524248	4.473800929	5.797873006	4.979601766	5.781726404	4.835532399	7.1774397	5.313627204
KCNQ1	204487_s_at	5.340783964	5.918008514	4.029219698	4.534552981	6.182165239	5.652259428	5.516456762	5.464407635	6.391747525	6.061052573
KCNQ1-AS1	1562960_at	1.867775206	2.325750132	1.702038864	2.021370311	1.900239411	2.165194806	2.1125191	1.993356696	2.156514268	2.181493431
KCNQ1DN	220629_at	4.040776976	4.297860655	3.546330468	3.715747878	4.052458691	3.789942693	3.631224408	3.968022484	4.741064695	4.111280746
KCNQ1OT1 /// LOC101927338	244727_at	6.725905031	5.983959441	6.639196095	6.049277003	6.7850084	6.531852688	4.564088492	5.828222651	6.811519315	6.775988162
KCNQ2	211486_s_at	4.556832724	5.145773155	4.25384154	4.112446828	4.398524931	4.529159808	4.248144018	4.298567023	4.95661895	4.520733711
KCNQ3	228579_at	4.075279252	4.763017406	5.545828393	5.324407698	4.054501979	6.029787791	4.905571968	4.991070321	4.202708144	4.667462804
KCNQ4	221083_at	4.105481303	4.988007728	3.783536483	3.895110537	4.217835926	4.052627891	4.459862769	3.944056493	4.601694303	4.31659611
KCNQ5	244623_at	1.433481013	1.812328264	2.629172974	5.837109172	1.92077884	6.46946961	1.656987446	3.513261642	3.992716243	2.257900413
KCNRG	239098_at	4.06839032	2.66558185	3.716674392	3.549078177	3.174274864	3.109695965	2.48715504	2.368827285	2.790655936	3.731184904
KCNRG /// TRIM13	240288_at	5.007150272	2.033627331	4.548756	3.984359439	4.436650532	5.997404986	3.751379508	3.36032951	4.732571588	4.631276989
KCNS1	207366_at	4.775357225	4.122925161	4.389968349	3.493866085	4.635004725	4.129236759	4.549961731	4.099067032	5.03355188	4.998165882
KCNS2	1554212_s_at	3.540847955	3.980106706	5.459356948	3.844946777	3.532244751	3.619413567	3.287327533	3.32680001	3.076538808	2.761718822
KCNS3	205968_at	2.705816543	5.363312492	3.433018806	5.21536889	2.882753698	3.813353289	3.64733956	4.364148785	3.152036055	6.062555835
KCNT1	1569461_at	4.176359206	5.007843251	3.818887875	4.611980605	4.662716328	4.702668258	4.160523991	4.296801998	5.07769819	4.784832354
KCNT2	244455_at	1.054910706	3.509171373	2.178962794	6.258078586	1.589294858	6.293115064	5.442043773	6.163280358	1.436519041	5.232101828
KCNU1	237273_at	1.564780788	1.659838028	1.798783116	1.603894041	1.430661172	2.259256177	1.328845197	1.498954662	1.450584311	1.636092883
KCNV1	215736_at	1.705745661	1.569275524	2.412240082	1.854640474	2.010039394	2.469873711	2.149545842	2.120448492	1.634850712	1.352039926
KCNV2	217522_at	1.446449225	2.441125325	1.772899452	1.707684468	1.636063598	2.238516801	1.680393591	1.555098688	1.973398922	2.141770042
KCP	1556956_at	7.787612384	7.402275141	7.32877713	6.019400922	6.157384821	5.726302994	5.988451872	6.74621743	7.811283279	6.259192134
KCTD1	226245_at	9.407433551	7.559582998	8.237235992	7.373302369	9.461321226	7.595637176	9.40580225	7.870312115	9.783269818	7.558797116
KCTD10	223208_at	9.678787191	9.690096359	8.36086952	10.03765705	8.217927992	8.859513099	8.163258316	9.151912083	8.369880198	9.354000564
KCTD11	235857_at	8.303928636	8.750043756	7.300274355	8.578810124	7.604012171	7.722462298	7.482755388	7.652142437	8.082958123	8.440341828
KCTD12	212188_at	9.326106467	10.23115525	9.867645601	10.30327659	10.43588302	9.526831569	8.371848376	10.08570449	10.32355167	10.64870951
KCTD13	45653_at	5.257342624	5.783992104	4.735998507	5.109819586	4.977168486	4.758749896	5.413147324	4.769722093	5.343114405	5.453565517
