Gene.Symbol,GSM775184,GSM775185,GSM775190,GSM775191,GSM775224,GSM775225,GSM775249,GSM775250,GSM775258,GSM775259,GSM775264,GSM775265,GSM775270,GSM775271,GSM775275,GSM775279,GSM775286,GSM775287
HSPA2,6.241351514,7.23985244,6.13801391,7.305020203,6.305113621,6.258842251,7.823176779,8.241720558,6.520299347,7.264617121,6.566833416,7.505405875,6.1994572,7.751746892,7.32211383,6.408105516,6.334001483,7.275976405
HSPA4,8.538742231,7.78766949,8.251896579,8.352464141,8.319633739,7.341369376,7.492537413,7.635924127,8.028685173,7.652918808,8.626064177,7.422229636,8.502343731,8.028685173,7.556046925,8.208171917,6.966917221,6.948475868
HSPA4L,6.445204267,6.386159621,6.582148758,6.529307637,7.004755302,6.951102836,6.84699594,6.636293125,6.731503684,8.04617453,7.135158264,6.732533778,6.897190802,6.612224797,6.394746833,6.701156726,6.594737533,6.512790072
HSPA5,8.841811511,9.765994797,9.337498588,10.64912592,9.396229075,9.187376819,9.127994063,9.558989069,9.565915091,9.745901844,9.904323321,9.428411263,9.522374969,9.861300967,9.717964762,10.35402563,9.336962839,8.870120551
HSPA6,6.268071091,8.667325535,8.051787535,8.330771257,6.190515504,8.145020655,6.815259036,8.709617701,7.210848596,8.507043768,6.57874946,8.167231963,6.70716722,9.554641033,7.679126068,11.67679763,6.416736737,7.833962778
HSPA8,11.66310085,11.69954686,10.90921882,11.25266011,10.40274029,10.37662683,11.66138709,11.41353696,11.87016202,11.35129208,9.027561035,11.24448871,12.27091257,11.95471723,11.64163047,11.74172356,12.46919408,12.44433862
HSPA9,11.6134962,11.34240585,11.87417066,11.21818117,11.4985396,10.84891786,11.51168447,11.62182066,11.69388678,10.61377381,11.19089198,11.0202862,11.32065278,11.12933003,10.58496908,10.38280773,12.29870785,12.0269667
HSPB1,11.43604208,12.30880743,12.29534019,11.70157721,12.60815755,12.50165709,11.32065278,12.32989694,11.88338331,13.17343417,12.07535981,12.41108431,11.87209538,13.80075736,12.9525194,13.67807631,11.4117207,11.82782101
HSPB2,6.392826913,7.451540833,6.409436253,8.174091773,6.240171389,7.081132941,6.59809941,7.782883575,6.396150239,8.723109697,7.027506851,7.257297318,6.496362319,8.471958036,8.749964263,8.666907101,6.458346238,7.571072274
HSPB3,6.376743412,6.326868251,6.108812758,6.127534442,6.359935408,7.913310111,6.297716371,7.073818092,8.131636296,8.902307878,6.351567556,7.977979347,7.617238232,8.244096918,6.141512902,6.227429765,6.284388462,6.227911046
HSPB6,6.582148758,9.130688187,6.452921875,7.776009868,6.525557767,10.19000859,6.781523647,10.23484497,6.101641042,10.99235704,7.061619609,9.528868399,7.045189568,10.23155601,9.279958736,7.936697412,6.461266117,8.050090249
HSPB7,6.307110259,7.762241168,6.207231855,6.428410928,6.03403431,6.551967058,6.559411202,6.98170655,6.350269156,7.707236947,6.547674076,6.696405635,6.42342354,7.779737081,6.783928046,6.576884127,6.564860866,6.694714468
HSPB8,6.079681468,9.897241031,5.976601468,7.998875274,6.415071256,8.525675837,6.437186117,8.563667241,6.452921875,11.39136282,6.909403504,8.499999315,6.802564185,10.5474103,8.4399335,8.385525517,6.299939531,8.99705384
HSPB9,5.903891484,5.921631508,5.914404029,5.914542519,5.872435288,5.86919628,5.884518312,5.90551794,5.808609006,5.829983221,5.786853515,5.969904043,5.860116096,5.956484657,5.780028673,5.864050661,5.961969608,5.982144815
HSPBAP1,10.13956542,9.151917403,10.09048959,10.97773928,9.52060336,9.477382065,8.470613732,8.775679081,9.466816131,10.06859155,10.82104767,10.41931029,9.561611012,9.220659342,9.863257537,9.322144708,9.921023575,9.532039491
HSPBP1,6.22639909,6.31123789,6.188930404,6.359355829,6.463276846,6.201309414,6.13771438,6.115653382,6.19826842,6.161448762,6.270490445,6.35942629,6.14669493,6.107637659,6.359157429,6.243099514,6.15051581,6.295777198
HSPC047,5.976505698,7.203991015,6.162155644,7.141802655,6.545638846,6.442936863,6.698760221,6.611089145,6.732319405,6.372302321,6.293947395,7.04329091,7.14710518,7.024387282,6.952658556,6.568674545,6.531621006,6.596328427
HSPC049,6.115105676,6.045464814,6.983854373,7.216949518,7.563405271,7.105380558,6.706292939,7.689048205,7.271951314,6.168974513,6.244900565,7.95412941,7.813907502,7.753809085,7.691726074,6.961472847,7.426741101,7.5300122
HSPC072,6.197460677,6.047785055,6.149255097,6.226776313,6.51811319,6.413038715,6.36234206,6.333025435,6.2667738,6.160131805,6.51984537,6.199167804,6.288186152,6.307249817,6.134365325,6.473594388,6.346934558,6.191275615
HSPC105,6.271102916,6.383856329,5.891285508,6.109521036,5.969815194,6.472123802,6.610522608,6.265665487,6.617999117,6.361116684,6.306506327,6.23425164,7.014993473,6.200621267,6.259260056,6.05766666,6.422623566,6.12557775
HSPC111,9.899961218,9.604567869,9.217188782,8.670010698,8.759908484,8.309616865,8.944429204,8.334027861,9.180058078,8.456035241,9.214966245,9.099218133,8.928830716,8.434178671,8.22391482,8.319174881,9.792114656,9.269826111
HSPC142,9.356494447,9.745235651,9.016666239,9.832897133,9.617634959,9.74189198,10.32263687,9.897241031,10.17084643,10.20582135,8.41371635,9.440041508,10.40539572,10.11891902,9.704106125,9.763383023,10.22753051,9.985952909
HSPC148,7.755226763,7.319961083,7.776431716,7.624035077,7.519482934,7.224263169,8.27736366,7.620062165,8.091634256,7.088507356,6.793998594,7.479523223,8.161497739,7.667949588,7.267513326,7.227563,8.988229371,8.350395141
HSPC152,9.007049138,8.534922243,8.064352066,9.43665554,7.300472456,7.290911843,9.111687337,8.74861922,9.254588847,8.924158393,7.547757504,8.328948632,9.760955582,10.09489582,8.4261339,8.475011903,10.09634225,9.698691993
HSPC159,8.533590601,7.746666812,8.291531731,6.085417645,8.525233024,7.520439536,8.208171917,7.286054059,8.347567779,6.109097866,8.776693253,8.217002368,7.584170304,6.838619032,6.314875583,7.818873563,7.388646766,7.469212811
HSPC171,8.586765119,8.660524724,7.732316692,8.842313568,8.645593591,7.308398193,8.946401901,8.227927792,9.124795963,7.94629691,8.145342214,8.27736366,9.4406842,9.041705142,8.653787704,8.172894496,8.788509865,8.628040471
HSPC268,9.180654124,8.908865735,9.110563958,7.840132736,9.243522712,8.38594262,9.114459689,9.031208804,9.024885615,9.179457555,9.602551897,8.563667241,9.159019088,8.674361426,8.917196021,7.215248558,9.308514691,8.83083144
HSPD1,9.706727038,9.760955582,8.562608013,7.244509406,9.385960733,9.793461878,9.923715371,9.194020301,8.711607441,7.484346011,9.995519851,7.30322091,10.18284745,7.948596176,8.024352373,9.60528375,9.351318474,9.01916147
HSPE1,9.092943411,8.404963562,8.771934754,8.648401446,8.831778141,8.771506967,9.141024247,8.149478367,8.934231048,7.803090744,9.434313177,7.621447519,9.593129827,8.145020655,8.087423591,8.656068704,9.62639606,8.680136552
HSPG2,6.403551324,6.587676871,6.931402952,6.689714295,6.63931929,6.455518087,6.299490667,6.257991385,6.296779867,6.4488486,6.334829426,6.69454176,6.301690431,6.353909708,6.352112832,6.453447616,6.595553488,6.346338206
HSPH1,9.351883584,8.844376551,10.02544828,9.055206231,7.965903158,8.077427277,8.413214946,8.141853734,8.952276773,7.419098937,9.531414213,8.576576555,9.788423402,8.552921883,8.494981552,9.74189198,11.0738711,10.86721077
HTATIP,6.460911261,6.735225647,6.637403611,6.70697114,6.682341537,6.569705712,6.611386053,6.394266492,6.479703157,6.620021538,7.444168437,6.539993936,6.534873699,6.587155233,7.021548574,6.998659249,6.643734421,6.503374179
HTATIP2,9.235092774,7.969689851,9.333182862,9.203423623,8.528304852,8.107551878,9.040170245,8.429432268,9.259757855,7.738207806,8.282228501,7.899591965,9.110563958,7.587266717,8.00260858,7.693898102,10.1620262,9.300683621
HTATSF1,8.392723553,7.528043026,8.197658036,7.60038127,6.624995135,7.533790698,8.433776536,9.003906045,8.150340839,6.687953696,7.51744342,7.799020585,8.231230783,7.361373599,7.689048205,6.833236726,9.181871313,8.799426046
HTF9C,7.253454205,6.780945207,7.380331184,6.896546749,8.175468214,7.35825119,7.221594854,7.1647903,7.176460413,7.065091879,7.304113078,7.375557318,6.877736889,7.315354288,7.544367145,7.521479523,7.319961083,6.953370015
HTN1,6.05134491,6.038635908,6.053424828,6.010729719,6.095469604,5.966386859,5.86919628,5.802626994,5.995269455,5.959530922,5.939578744,6.018670446,5.853164811,5.964171258,6.008879009,6.011097743,6.015062629,6.042156426
HTN3,6.051391897,6.173860391,6.076433393,6.013785378,6.083732262,6.144897415,6.151117435,6.096060879,6.172015794,6.085575921,6.364151994,6.129497344,6.06882857,6.05175948,6.34705472,6.208745297,6.415071256,6.057934122
HTR1A,5.996234842,5.977281068,6.246073409,6.060964129,6.730743196,6.174123141,6.060650759,6.082330245,6.121103908,6.081167249,6.099030041,6.016020885,5.987231491,5.965029038,5.823098421,6.053380079,6.075002219,6.039201796
HTR1B,6.085149281,5.98799089,6.245892258,5.9808166,6.112927152,6.107284461,6.05766666,5.919496215,5.989409714,6.082856055,6.154448934,6.078870668,5.986644387,6.07543294,5.937815404,6.014095031,5.964073504,6.070437846
HTR1D,6.59339441,6.437016287,6.804402106,6.228778679,6.556834331,6.571115366,6.425758045,6.506150458,6.385689353,6.560012845,6.49166345,6.60250335,6.504959894,6.412885998,6.080164317,6.516949632,6.72016079,6.339751326
HTR1E,6.674597649,6.457066448,6.793343194,6.623966769,7.1456907,6.69737907,6.536113063,6.438311484,6.507539689,6.760763851,7.195233407,6.528977098,6.427434876,6.472222603,6.632526627,6.919599897,6.809392577,6.565598547
HTR1F,6.215535718,7.277476182,6.200941554,6.030396778,5.995680106,5.984705317,5.977710378,6.070964574,6.164666424,6.165413339,6.223680289,6.08029993,6.236756642,6.472428795,6.266410454,6.248916749,6.083732262,6.149795683
HTR2A,6.325479782,6.389893205,6.299348709,7.141008659,6.151751276,6.656532123,6.266361914,6.564195991,6.280961509,8.802386791,6.278051303,6.258079228,6.139925995,7.409078601,8.166362962,6.860651239,6.22570546,6.899724272
HTR2B,6.051900181,7.015509835,6.051850818,5.972957047,6.011693316,6.137512336,6.070526506,6.270723282,6.005720426,6.18605658,6.0790414,6.399613578,6.559027053,9.33155027,6.620728181,6.057523705,5.984247319,7.209670728
HTR2C,5.957840095,6.037373875,6.128962909,6.01240464,5.963319905,5.786853515,5.822601676,5.752225413,5.850959653,5.855665104,5.832465242,5.898604048,5.822601676,5.849508189,5.986999953,5.817000769,5.856367508,5.919062101
HTR3A,6.495162687,6.258442793,6.641768399,6.209904625,6.284342189,6.366692721,6.26186174,6.195554892,6.237432743,6.229087199,6.327362218,6.367913722,6.273474675,6.341860893,6.411885828,6.661266474,6.404594923,6.360745269
HTR3B,7.130572622,7.355846153,7.413899519,6.549393326,7.638405503,7.893294856,7.064798801,7.020552205,6.621191951,7.604970503,7.064298707,6.691368056,6.503802369,7.004968732,7.571421222,6.624853638,6.571735809,6.891136016
HTR3C,5.958853809,6.289811416,6.108701124,6.049579366,6.108107479,6.292372621,6.019082499,6.097043129,5.98604794,6.092483584,6.170384988,5.899377468,6.016491417,5.991102525,6.169010604,6.116092104,5.989249613,6.084261814
HTR3D,6.102929346,6.124257405,6.262598902,6.103856381,6.808955168,6.138694485,6.0645602,6.149377661,6.121362145,6.293185059,6.29964122,6.107561084,6.085900066,6.154146517,6.192402307,6.205681054,6.187385925,6.134816052
HTR3E,6.091876458,6.06087877,6.138859716,5.957966587,6.172826907,6.012593031,6.258524578,6.09717864,6.055623435,6.079132734,6.091460352,6.087756866,6.020803972,5.927137939,6.153547573,6.00381179,6.143919679,6.147994705
HTR4,6.446496438,6.659199605,6.139241498,6.074013836,6.186881425,6.450324448,6.401474148,6.385898112,6.447111666,6.193732522,6.762177372,6.248598211,6.448204372,6.329791675,6.600344842,6.449394811,6.351511021,6.419080561
HTR5A,6.090355937,6.155270386,6.215068933,6.234087782,6.266637579,6.080630591,6.089067583,6.132135083,6.203001421,6.236075439,6.133872959,6.209585932,6.117523006,6.120677282,6.163531941,6.136734018,6.10266317,6.03233848
HTR6,6.683968688,6.294141731,6.513432632,6.543059514,6.293444059,6.598947401,6.406701454,6.363844073,6.293079458,6.579311713,6.718236943,6.465223872,6.435848582,6.351880228,6.306402973,6.39107789,6.357562561,6.279474267
HTR7,6.396381639,6.241351514,6.383787915,6.110038074,5.988369531,6.605627521,6.371825075,6.435247703,6.264274065,6.62644892,6.588107002,6.210283261,6.388287195,6.373642644,6.125306214,6.229167973,6.228867741,6.358192278
HTRA1,8.71641034,12.89842624,8.516040763,13.29336962,8.873139238,11.2170271,8.888259226,12.21609043,9.21779004,11.99025397,9.836557103,12.32024152,9.419012743,13.22339223,13.79036173,13.91054811,10.12290951,12.46191833
HTRA2,8.342844048,8.432974018,7.563781241,7.385612226,8.477808851,7.733748858,8.359966058,8.535381144,8.286469049,7.91525796,7.694242955,7.696666441,8.128061877,8.199888242,8.377620067,7.920305807,8.600973651,8.505440017
HTRA3,6.308704709,6.898559066,6.723472554,6.551738249,6.045278046,6.291476845,6.238877407,6.468938245,6.305166531,6.550018868,6.150630754,6.558537808,6.29246815,6.78288816,7.214707673,7.641959242,6.401627395,6.850648176
HTRA4,6.803791448,6.344672646,7.195784593,6.869949114,7.11823616,7.189343251,6.66029403,6.631338017,6.617687407,6.877957694,7.479899069,6.626265652,6.466688454,6.559411202,6.617227798,6.722889481,6.868408974,6.722333498
HUNK,6.387339102,6.222668375,6.895285654,6.237860425,6.169187435,6.314442944,6.485034702,6.493219643,6.713808521,6.38761224,6.554682777,6.297374494,6.531961385,6.390845467,6.210964285,6.323809765,6.477576795,6.501262699
HUS1,6.901811796,6.138162013,7.048655792,6.81583925,6.606028193,7.372124156,6.791972915,6.77334628,6.668799909,6.758467086,7.011434139,6.36408509,6.713030394,6.802345752,6.089316362,6.727686338,6.938892669,6.846555997
HUS1B,6.691898422,6.798003842,6.478354646,6.32044731,6.487262197,6.508710065,6.673432048,6.674748755,6.647537575,6.404148684,7.07513468,6.829117628,6.542935276,6.468075776,6.901155318,6.84198821,6.327567913,6.478979568
HUWE1,8.145739604,7.664675538,8.00535844,8.167603802,8.056101719,7.144333982,8.186025075,7.503149142,8.160172455,8.02636298,8.016173139,8.304783894,8.107551878,7.720697093,8.205703826,7.952518784,8.882488685,8.357735409
HVCN1,7.200733856,7.249602724,6.721375394,7.95702947,6.976682112,7.911183434,6.754560187,7.407464076,6.936575519,10.53086668,7.668318429,7.992075576,6.896331193,8.352464141,7.68349786,7.739964183,6.835841986,7.480486486
HYAL1,9.90296579,9.941755131,8.28434987,9.576017356,11.72981827,11.21559973,9.615114073,9.228464225,11.47523489,10.60631267,10.50598717,10.53828886,7.578414207,9.200701738,9.700677084,10.08817606,7.557973676,8.422152671
HYAL2,7.24014257,8.430802102,6.216949906,8.118723614,7.037060391,6.33383176,8.290556646,7.188351468,7.784777472,7.523944533,6.343831507,8.207790872,7.687992874,8.209401701,8.030549619,6.845275513,8.233732787,8.394053194
HYAL3,7.096871142,7.623686192,7.840854068,7.131603888,7.469212811,6.887876154,7.038617253,6.601512306,7.580117589,6.673963397,8.371520094,7.230383646,7.739964183,6.980426374,8.305647282,6.974060039,6.392343185,6.84198821
HYAL4,6.999974076,6.342302814,6.659021164,6.588374794,7.121872265,6.821608182,6.613361767,6.562635486,7.428013382,6.506919563,7.075386087,6.412112685,6.327411803,6.400388837,6.381830856,6.667250659,6.593761152,6.271433147
HYDIN,6.122939162,5.914856525,6.218293343,6.227793436,6.40305345,6.032430615,6.079426115,6.100695134,6.058884456,6.12796214,6.17879231,6.092813368,6.074671763,6.21702729,6.078041901,6.169623407,6.137754949,5.998169547
HYI,6.893182591,7.022830511,6.419080561,6.784117869,7.267513326,6.539051148,7.733359764,7.203375413,7.417873607,6.821608182,6.203612094,6.900884917,6.503703958,7.338836198,7.07647786,6.563147603,7.385021122,7.172844505
HYLS1,7.602825779,7.522946327,6.924248377,6.365548722,6.358681966,7.025720954,7.587266717,6.929215793,7.970514333,7.109802453,6.850435654,6.767879871,7.358817327,7.116361637,6.133833924,6.40154975,7.818171199,7.246711151
HYOU1,6.478649103,6.598825652,6.17730651,6.344906949,6.168462931,6.204002953,6.638459373,6.637713988,6.424320168,5.882643538,6.225523084,6.418703876,6.614430111,6.398902358,6.649588157,6.264231459,6.260687931,6.527113823
HYPB,6.043933914,5.897003911,6.066660126,6.096712836,6.195091639,6.060377963,5.997283374,5.983880132,5.967466294,6.052701066,6.122280521,6.003550518,5.913438055,6.050997239,6.105701751,6.205484399,6.070744376,5.969486219
HYPE,6.555807108,7.359508871,6.213776721,6.222377994,6.127159457,7.34865469,7.32211383,7.045189568,6.282790242,6.22649119,6.225925014,6.19244117,6.703354068,7.91525796,8.236747077,6.087933338,6.218164869,6.316930248
HYPK,6.091835636,6.237479016,6.273233142,6.178280413,6.257567367,6.103893089,6.205195623,6.335097319,6.370030679,6.104460793,6.095469604,6.173476069,6.086072941,6.172162649,6.036596961,6.300484536,6.042895343,6.222793937
IAPP,6.213655814,6.047300188,6.502515987,6.203416331,6.186837461,6.134365325,6.049963525,6.212893014,6.076950456,6.127771518,6.233462841,6.246744398,6.131758823,6.139815311,6.11665108,5.934551413,6.088977936,6.085110605
IARS,8.389108153,7.687663319,8.264718445,8.119136187,8.165946599,7.507736773,8.325777206,7.892224038,8.838382037,7.592257438,7.486806871,8.683651545,9.416054987,8.655133547,8.070046325,8.276947437,9.757085269,9.27036378
IARS2,9.692619163,8.328525041,9.512988692,8.385049173,9.098673782,9.210823032,9.894299694,9.737270669,9.365275662,7.873802127,9.450612063,8.232472254,9.628867259,8.340257818,7.52902834,8.139738584,9.654538831,9.36764932
IBRDC1,7.017614635,6.901589785,6.426616159,7.617238232,6.115413474,6.507328939,6.396807857,6.576334533,6.379075239,6.874210475,7.440522879,7.735576331,7.768705718,7.045189568,7.670091806,6.628016769,6.388733029,7.384674114
IBRDC2,8.783734598,9.305718182,8.751817844,9.039130441,7.348952064,7.374637854,7.179605595,8.082878722,7.909663914,8.855890683,8.961488185,10.06027171,7.026990341,9.408115072,8.120795663,8.28851268,6.934484656,7.554456854
IBRDC3,6.12912493,6.289610225,6.317697868,6.100365676,6.04333488,6.158167951,6.445115852,6.426101352,6.467410732,6.137168837,6.089356832,6.123204521,6.324693434,6.250269422,6.235466103,6.108576518,6.239533422,6.194612676
IBSP,6.383856329,6.068696389,6.446244814,6.464121436,6.563033629,6.902010852,6.492677762,6.382461312,6.357244607,6.49783316,6.590120522,6.29122357,6.476116262,6.307848886,6.093603063,6.695872749,6.49166345,6.276941391
IBTK,9.582182825,9.07121939,10.0164225,9.400969282,9.555875193,8.991164104,9.327423526,10.22499771,8.896504972,8.136229332,9.613404572,9.174099016,9.441811282,8.775679081,8.963391756,8.862748306,8.469739893,8.218166516
ICA1,9.527055083,10.38196791,9.298482596,8.293118002,10.15636881,11.10485556,9.497535726,9.703396984,9.394499137,10.37833496,9.174099016,8.726669804,8.216219603,9.572302507,10.25776261,9.016666239,8.323922594,8.595157506
ICA1L,6.183610373,6.170190273,6.123912183,6.38310774,6.321382653,6.186333958,6.222300704,6.234915316,6.264062335,6.801751033,6.228040964,6.320713736,6.194899049,6.088020293,6.281396514,6.206489289,6.197944591,6.314935022
ICAM1,6.822425519,7.560312197,7.302278833,7.657144065,6.679377348,7.265177132,6.709232728,7.269564332,6.773665406,7.444468298,6.776002627,7.300143864,6.514151619,8.509761547,8.132553709,8.106778576,7.022040395,7.180204563
ICAM2,7.02133203,8.519554878,6.17418987,8.424953991,7.826170286,8.287295438,7.791947527,8.515555167,8.521399037,10.19629843,7.660102887,8.577958978,7.96198037,9.98916172,8.505835367,9.399779923,8.146144523,8.816446111
ICAM3,9.985952909,10.85941287,9.150766044,10.87163269,11.49197382,11.34858543,10.61377381,11.51984802,11.13046567,12.63340101,10.7790085,10.6311152,9.726737743,12.58743086,10.33037801,10.53916172,9.169398672,9.187989886
ICAM4,6.700291279,6.201725987,6.574045332,6.93331887,6.593117835,7.509694259,6.672025009,6.832143163,6.754351735,6.837196479,6.9480144,6.885894006,6.587543516,7.192306625,6.861945442,7.232139796,6.738906966,6.608279812
ICAM5,5.965567287,6.008628961,6.200018943,6.2395781,6.12335974,6.23616233,5.873523351,6.065318112,6.069122335,6.130698225,6.21736509,6.134940259,6.166175739,6.214234402,6.138502203,6.14174238,6.033660861,6.143193189
ICEBERG,6.011414905,6.221338676,5.98230411,6.009075701,5.928757122,5.939350716,6.173514046,5.979282734,6.122978907,5.914404029,6.105019891,5.972251048,6.104298705,5.99160166,6.428013214,6.024477931,6.049478737,6.030105396
ICF45,7.260085892,6.751667235,6.945730591,6.924055929,7.434302125,7.567424518,6.904982572,6.951102836,6.805565902,7.357633814,7.626180655,6.691698859,6.541225968,6.644288933,6.498874571,6.921414907,6.658701345,6.656865292
ICK,8.247555402,9.108465911,8.788509865,8.127687957,7.369914857,7.987360662,8.23843579,7.790955751,8.105572801,7.06037926,8.733009897,8.195974015,8.291531731,7.676611565,7.724603891,7.487881023,8.48250507,8.094415023
ICMT,8.171772772,9.185124199,8.620062532,8.668220908,9.13228739,8.203873102,8.896504972,8.421278009,8.035896589,8.105186719,7.830360551,8.934702842,8.925577582,8.759517062,9.057945707,9.249165849,9.224450336,9.106186024
ICOS,8.232472254,10.65008598,8.403139879,10.9791372,6.421779732,9.458354318,6.631503908,8.167603802,7.814327388,10.71511602,8.220132093,9.835771575,6.64784693,9.077609128,9.121538698,8.503204808,6.127394324,8.285645422
ICOSLG,6.915799326,7.791293149,7.02361465,6.904982572,8.073751695,7.823497809,7.570427258,6.851800253,7.272785592,6.47000446,6.940614292,7.081428046,7.457209305,7.154309786,8.061487306,8.373154005,7.064798801,7.153227737
ICT1,9.428411263,9.453505233,8.863679874,8.39634533,9.71222175,8.657657867,9.729816488,9.31050645,9.308514691,8.568728727,8.148675876,8.859912105,8.86738408,9.043246885,9.322634392,8.582595141,9.691951099,9.204439095
ID1,9.654538831,9.84452422,8.805489484,8.320486483,9.931036636,8.976562119,9.532039491,9.493508841,12.48692827,8.269875657,8.160601075,9.343737144,11.11374998,8.495317813,9.101211983,8.665555858,8.733967085,8.363069864
ID2,7.431074658,7.646655907,6.670423983,7.424584547,7.822452288,7.525566223,7.936236873,7.342970683,8.149920842,7.532059758,6.97742991,6.346029119,8.226668917,7.386183251,7.822835288,7.685989891,7.633110753,7.098771143
ID3,6.920698227,7.580888655,6.156264331,8.546957335,6.060839438,7.026771294,8.5924305,8.444214415,8.89544017,8.062749364,5.996234842,8.403139879,7.881680524,8.570116409,9.054687065,8.598733664,7.241566602,8.322174684
ID4,6.154036513,7.117950567,6.351880228,6.371482544,6.380666599,6.241447621,6.213911611,6.664990482,6.384614199,6.393899226,6.430049712,6.621017835,6.27477751,6.265614859,7.264891056,6.654932413,6.20283985,6.311462608
IDE,9.402841959,8.48425819,9.572302507,9.526316128,9.127494513,8.0271629,7.666143742,7.569096095,8.102851262,8.98437089,10.44638858,8.475011903,8.635515712,8.320925073,7.868395392,8.931216186,8.06679045,8.584450704
IDH1,8.197211286,7.271354705,7.357364618,7.673140854,7.254666788,6.82989141,7.521879923,7.111775219,7.666525827,6.518928018,7.057529337,7.172032401,8.452828085,6.41126912,6.982663941,6.622116117,7.996718084,7.592628207
IDH2,10.27404496,10.76223751,9.253597443,9.816143993,10.33876869,9.788423402,10.49492357,9.985952909,10.3801201,10.02015074,8.408216784,9.893719564,9.740471757,10.5240333,10.00888797,9.912086801,9.735973964,9.525656263
IDH3A,8.918261293,8.367011483,8.734478635,7.693532259,8.925074005,7.768333881,8.621784127,8.293573726,8.722619029,7.855819065,8.207790872,8.88149149,8.210202787,7.353298587,7.549786208,7.564811796,8.493041227,8.003382983
IDH3B,13.48512489,12.71746759,12.56270846,12.2322992,12.07535981,12.1264867,12.45198532,12.30543336,12.15886211,11.8654669,12.78014254,12.45508983,13.06891075,11.39612469,12.10473502,12.01886851,11.24067865,11.0375346
IDH3G,8.569171305,8.689359621,8.909987561,8.926048951,10.40362456,9.836557103,9.350178086,8.85038033,8.815939131,9.210303136,8.163880086,8.703036658,8.90945631,9.606774029,9.323255665,9.471933251,9.706727038,9.269227921
IDI1,7.919939492,6.697215023,7.770458416,7.527031227,8.543195806,7.415242336,7.128528496,7.125797794,6.92376721,6.394678761,7.874204326,7.261030524,7.706183098,6.613090909,6.854741246,6.711302167,7.254370116,6.760005325
IDI2,6.172263477,6.148613651,6.172985276,6.288372221,6.240256888,6.064085468,6.1119882,6.032430615,6.142414459,6.065882246,6.131680432,6.98314867,6.124106006,6.184943163,6.137051176,6.297160229,6.260247389,6.052701066
IDS,9.396835722,9.753888457,9.029111056,9.321598492,9.675127156,9.533297023,9.066487761,9.759122536,9.391427916,9.633294607,8.560325191,10.04938028,8.86176838,10.10022211,9.18129888,9.543264644,9.474329159,10.47008534
IDUA,6.612375354,7.527031227,6.668799909,6.307413952,7.237106685,6.823895813,7.919451522,7.530695042,7.821655373,7.498080894,6.187876001,7.396308506,7.184553055,7.627328865,6.93008088,7.280110969,7.038100316,6.828141563
IER2,7.530695042,7.347708171,7.916476644,8.291015483,8.078298139,7.679126068,7.709705571,6.896546749,7.738914395,7.796273926,8.117535058,7.874586127,7.703278616,6.999695649,8.558440612,8.124958246,7.40490142,7.625798689
IER3,12.57077622,12.86606839,12.70490027,12.09444029,10.44826707,11.53686933,13.17343417,13.38904376,13.20058984,11.83228402,10.02467705,12.06073983,11.54018423,13.63320754,13.50442549,11.4170413,9.981393178,12.62403645
IER3IP1,9.482110536,8.143319433,9.490596603,9.624476182,8.131213905,7.844703254,7.761036557,8.02906411,7.83251727,7.794116899,8.960027715,8.994482708,8.328948632,7.56446963,8.317555067,8.164245749,6.840945311,6.96427848
IER5,7.034523875,6.91241754,7.366617718,6.577407678,6.202409885,6.307510676,8.027516803,7.985819742,7.57536755,7.417528505,6.243318341,7.27050932,7.104262217,7.111448698,6.473215272,8.111449742,7.323651987,7.434992608
IER5L,6.325636641,6.659964506,6.068240861,6.196555704,6.236546192,6.37881851,6.373566783,6.520412819,6.514519657,6.693111947,6.203845408,6.28082458,6.206186645,6.836728294,6.411497599,6.692078423,6.369691909,6.416736737
IFI16,8.574122328,8.995481127,9.762761226,9.586727407,7.789868768,8.023639044,7.660803148,9.010639713,8.061104367,8.910465849,8.267238951,9.274233003,6.914648232,8.714965312,9.030668515,8.48425819,6.554925544,7.595613309
IFI27,7.508339908,6.939382924,7.698158735,7.566446824,8.529868957,7.188993288,8.144177434,7.2863295,7.658632802,7.000921678,6.459266847,7.399118103,6.204751103,6.568002302,6.770210616,6.767654798,6.985576707,7.83463917
IFI30,9.932566597,11.6670938,10.27500472,11.81127715,9.73471978,10.7790085,10.0128005,10.774834,9.729238183,11.31911492,9.308514691,10.57816509,10.64716788,13.48512489,11.51670169,10.3968873,10.06493673,11.64887389
IFI35,8.415144289,9.445556221,8.430802102,8.662896554,9.495167485,9.714935613,9.772128472,8.916635177,9.110563958,9.691951099,7.872250704,8.289728896,8.040673293,9.939065071,8.165092907,8.848852001,9.14965136,9.011078784
IFI44,8.249704635,9.168256923,10.59676374,10.49861588,6.917107089,8.187541616,7.226446875,7.950540734,7.838157612,7.771229299,7.289724747,9.850422057,7.098530095,7.709334065,8.435554841,8.511105865,7.588720631,9.135442267
IFI44L,6.537016603,7.662913284,10.10252167,9.15723197,6.529419309,6.365415042,6.868252153,6.997722577,6.986581591,7.848537816,6.307510676,8.203873102,6.422238047,7.035050896,8.343633892,6.862364599,7.587626021,8.65146829
IFI6,11.03244389,8.465102301,12.67857153,9.220659342,13.20716749,12.3588399,11.08324861,10.40714984,10.53291594,12.02176633,11.74172356,10.34991479,9.195621966,11.97840516,12.36851601,12.24437959,10.57432956,12.23814705
